temp,humid,co2,voc,pm25
24.43,53.81,584,212,1
24.44,53.86,579,212,1
24.4,53.97,572,198,2
24.46,53.73,577,226,1
24.32,54.17,578,192,1
24.39,54.03,571,190,2
24.46,53.67,570,158,2
24.39,53.6,551,150,1
24.33,53.71,538,136,1
24.4,53.69,536,129,1
24.35,53.65,529,127,1
24.47,53.19,522,200,2
24.32,53.64,519,180,1
24.36,53.53,509,141,1
24.37,53.45,503,132,1
24.35,53.51,496,113,3
24.32,53.6,489,107,2
24.23,53.79,493,95,1
24.27,53.69,492,190,1
24.33,53.62,492,185,2
24.29,53.59,483,144,1
24.27,53.76,484,132,2
24.29,53.88,496,120,1
24.2,54.14,503,104,2
24.52,53.64,509,99,1
24.25,53.59,488,103,2
24.23,53.68,489,94,1
24.3,53.9,480,92,1
24.36,53.53,484,90,2
24.32,53.9,483,75,1
24.3,53.72,495,81,1
24.3,53.63,495,76,1
24.33,53.58,494,70,1
24.37,53.07,489,70,2
24.35,53.1,485,64,2
24.36,53.35,483,62,1
24.25,53.38,491,62,1
24.29,53.14,485,58,1
24.22,53.25,492,59,1
24.27,52.86,493,50,1
24.49,50.47,484,52,1
24.49,49.24,476,52,1
24.53,48.63,480,49,2
24.5,48.21,483,50,1
24.59,47.59,481,45,1
24.56,47.37,480,44,1
24.57,46.95,479,40,3
24.6,46.56,483,41,1
24.59,46.43,480,42,3
24.63,46.31,480,58,1
24.6,46.19,483,50,1
24.6,45.95,483,56,1
24.69,45.68,480,55,1
24.64,45.5,486,49,1
24.69,45.41,489,43,1
24.7,45.37,488,39,1
24.67,45.36,490,45,2
24.71,45.27,483,43,1
24.62,45.42,469,45,1
24.76,45.43,464,47,1
24.71,45.46,461,41,2
24.69,45.58,455,46,1
24.7,46.2,453,44,1
24.66,46.65,461,47,2
24.76,46.18,461,49,1
24.74,46.26,458,37,1
24.69,46.24,456,43,2
24.7,46.07,449,39,2
24.63,46.31,445,33,2
24.71,46.24,447,41,1
24.74,46.39,440,38,1
24.77,46.27,443,42,1
24.63,46.6,443,31,1
24.69,46.52,441,34,1
24.73,46.4,443,35,1
24.7,46.49,441,32,1
24.63,46.31,441,27,2
24.63,46.22,441,28,1
24.69,45.96,441,34,1
24.63,46.05,449,37,1
24.66,45.99,456,36,1
24.64,45.81,457,37,1
24.67,45.81,465,32,1
24.64,45.7,468,34,1
24.7,45.75,471,37,1
24.62,45.93,479,35,1
24.66,46.05,481,35,1
24.73,46.12,486,38,1
24.7,46.02,488,37,1
24.66,46.25,491,48,1
24.74,46.26,490,59,1
24.66,46.33,493,63,2
24.7,46.18,488,63,1
24.69,46.11,479,50,1
24.73,46.04,472,59,1
24.7,45.93,468,52,1
24.64,45.86,462,47,2
24.69,45.77,461,41,1
24.73,46.01,464,60,5
24.71,46.37,464,68,5
24.76,46.81,466,75,5
24.8,47.35,468,94,4
24.8,47.86,467,92,4
24.81,47.78,472,99,4
24.84,47.64,473,99,3
24.8,47.44,469,91,3
24.87,47.25,462,84,2
24.81,47.63,464,100,2
24.79,47.6,463,91,2
24.76,47.77,463,84,2
24.79,47.48,461,82,2
24.73,47.38,458,84,2
24.86,47.06,457,85,2
24.84,47.29,462,86,2
24.84,47.29,461,86,2
24.87,47.23,457,107,2
24.94,47.17,457,103,3
24.91,47.59,468,119,12
25.07,48.19,484,141,20
24.95,48.19,503,179,16
25.04,47.78,515,194,13
24.93,47.88,519,222,12
25.0,47.73,518,201,10
25.0,47.32,512,182,10
25.0,47.17,512,168,8
25.0,47.34,515,161,5
25.01,47.44,512,148,5
25.04,47.19,515,142,5
25.14,46.72,507,130,4
25.13,45.97,492,90,3
25.18,45.98,483,67,3
25.23,45.81,473,59,3
25.21,45.66,465,52,2
25.26,45.51,454,38,4
25.27,45.47,450,43,3
25.31,45.09,444,32,2
25.33,45.09,436,24,2
25.28,45.3,433,41,3
25.26,45.38,427,55,2
25.3,45.59,427,85,2
25.23,46.28,424,68,2
25.17,45.91,425,93,3
25.27,45.6,442,65,2
25.33,45.26,465,47,9
25.36,45.39,480,51,15
25.31,45.68,494,59,28
25.3,46.36,509,85,37
25.26,46.78,519,89,35
25.23,46.77,525,112,43
25.26,46.8,526,151,115
25.21,46.78,525,146,79
25.23,46.79,530,141,64
25.26,46.92,539,144,51
25.24,46.76,532,154,43
25.18,47.04,526,161,35
25.24,46.94,523,139,24
25.31,46.8,523,140,23
25.13,47.7,536,111,16
25.1,48.38,532,107,14
25.14,48.09,528,96,12
25.1,48.45,521,87,10
25.09,49.19,522,93,8
25.0,49.71,530,86,7
24.98,49.84,527,76,7
25.04,49.52,532,81,6
24.98,49.76,535,78,4
24.87,50.03,535,75,4
24.83,50.05,540,79,5
24.86,50.1,543,76,4
24.87,49.63,555,77,3
24.91,49.05,551,77,3
24.94,48.55,548,75,3
24.95,48.35,544,77,2
24.98,48.29,544,78,2
24.93,48.04,543,74,3
24.94,47.96,537,65,2
24.91,47.99,534,68,2
24.91,47.93,534,65,2
24.91,47.88,532,60,2
24.87,48.06,525,73,2
24.66,49.56,522,67,2
24.71,50.22,522,81,2
24.74,51.04,531,88,3
24.71,51.5,564,102,3
24.84,51.88,595,108,3
24.86,52.08,648,108,3
24.9,51.95,668,111,2
25.01,51.88,678,116,2
24.77,52.18,675,108,1
24.74,52.51,662,96,2
24.76,52.13,645,97,2
24.83,52.4,646,91,2
24.79,52.47,633,100,3
24.71,52.41,632,92,3
24.77,52.19,624,97,2
24.73,52.1,617,99,2
24.8,52.09,613,96,2
24.71,52.17,609,97,2
24.7,52.05,611,101,2
24.67,52.27,606,97,3
24.67,51.81,602,97,2
24.74,51.77,607,96,3
24.66,52.0,607,92,2
24.69,51.73,603,93,3
24.79,51.81,615,101,2
24.69,52.33,655,104,2
24.66,52.6,676,154,2
24.7,52.24,691,144,2
24.77,51.92,682,125,3
24.7,52.35,687,126,3
24.71,52.14,690,120,3
24.89,51.77,690,119,3
24.73,51.68,679,118,3
24.64,51.63,654,101,2
24.81,51.53,662,114,2
24.8,51.61,672,142,3
24.84,51.49,667,127,2
24.94,51.0,673,120,3
24.8,51.44,662,120,3
24.79,51.34,665,118,4
24.7,51.52,655,113,2
24.64,51.67,649,121,3
24.8,51.13,656,117,2
24.76,51.25,663,176,4
24.79,51.17,669,268,3
24.73,51.21,665,210,4
24.81,51.12,655,165,2
24.87,51.51,640,148,3
24.74,51.54,662,135,3
24.7,51.86,666,134,3
24.81,51.25,667,135,3
24.84,51.38,668,129,3
24.73,51.66,668,126,3
24.7,51.66,663,128,2
24.83,51.16,665,115,3
24.73,51.27,655,122,3
24.8,51.24,664,125,3
24.69,51.12,659,132,2
24.9,50.78,649,121,2
24.87,50.94,634,119,3
24.89,50.98,645,115,2
24.76,51.32,652,123,2
24.79,51.16,642,118,2
24.7,51.04,642,109,2
24.76,51.26,645,121,2
24.79,50.88,654,118,2
24.62,51.16,672,122,2
24.84,50.44,661,120,3
24.66,50.72,657,116,2
24.81,50.52,651,117,2
24.62,51.03,653,113,2
24.67,50.74,642,235,3
24.44,51.29,646,231,3
24.63,50.74,646,180,3
24.44,51.04,653,164,2
24.56,51.18,658,146,2
24.7,50.7,667,136,2
24.53,51.35,673,135,3
24.64,50.76,669,135,2
24.62,50.67,656,118,3
24.63,50.58,650,118,2
24.55,50.66,650,124,2
24.6,50.45,646,108,3
24.55,50.41,639,102,2
24.56,50.6,655,117,3
24.67,50.34,654,117,3
24.59,50.37,689,146,3
24.77,49.79,700,133,2
24.6,50.02,700,116,3
24.47,50.14,699,111,2
24.69,49.75,695,198,3
24.5,50.25,688,142,2
24.47,50.22,687,134,2
24.56,50.18,677,116,3
24.46,50.41,667,126,2
24.52,50.28,680,111,2
24.4,50.66,693,108,2
24.55,50.25,694,107,2
24.5,50.14,674,109,3
24.5,50.21,667,117,2
24.5,50.21,648,118,3
24.42,50.48,628,115,3
24.42,50.58,601,110,3
24.4,50.81,602,104,3
24.2,51.48,604,100,4
24.17,51.62,595,88,3
24.42,51.15,600,90,3
24.19,52.09,601,82,3
24.19,52.11,597,75,4
24.13,52.67,596,71,2
24.2,52.33,596,73,3
24.17,52.4,585,66,3
24.29,52.91,593,72,3
24.3,53.01,636,75,3
24.36,52.63,635,66,3
24.3,52.94,574,56,3
24.25,53.03,583,59,2
24.3,53.06,546,56,3
24.23,53.36,534,48,3
24.22,53.51,533,43,2
24.25,53.65,530,50,2
24.37,53.34,551,56,3
24.23,53.75,553,52,2
24.3,53.33,552,52,2
24.35,53.36,549,46,2
24.26,53.72,553,50,2
24.35,53.33,527,38,2
24.33,53.42,535,41,2
24.39,53.28,524,41,3
24.33,53.41,524,46,2
24.29,53.44,513,36,2
24.4,53.33,516,37,2
24.22,53.65,509,34,2
24.25,53.86,514,39,2
24.35,53.63,525,34,2
24.3,53.39,527,38,2
24.29,53.48,523,38,2
24.26,53.56,528,35,1
24.2,53.67,532,35,2
24.35,53.09,532,34,2
24.36,53.05,513,36,2
24.36,53.04,519,36,2
24.23,53.2,529,25,2
24.36,53.23,531,30,2
24.43,52.42,540,31,2
24.25,52.6,534,28,2
24.32,52.4,538,31,2
24.22,52.39,534,23,2
24.29,52.13,534,28,1
24.36,52.13,521,26,2
24.17,52.55,523,25,2
24.3,52.09,521,24,2
24.32,52.23,525,30,2
24.37,51.87,533,35,2
24.4,51.75,547,38,1
24.27,52.12,529,27,3
24.44,51.53,535,41,2
24.42,51.57,528,47,1
24.43,51.42,507,46,2
24.44,51.24,503,40,2
24.46,51.2,528,38,2
24.43,51.26,526,39,1
24.4,50.05,504,31,1
24.37,48.69,486,27,1
24.42,47.89,480,30,1
24.42,47.5,483,27,1
24.44,47.16,484,22,1
24.52,47.05,497,30,2
24.52,47.05,502,26,1
24.4,46.63,498,25,2
24.44,46.32,484,27,1
24.49,45.96,469,32,1
24.46,45.99,463,25,1
24.52,46.16,456,25,1
24.49,46.62,451,27,1
24.56,47.24,464,32,1
24.63,49.51,475,45,4
24.59,49.58,469,40,2
24.56,49.65,464,35,2
24.53,48.69,472,32,2
24.49,47.95,470,35,1
24.5,47.67,472,31,2
24.46,47.86,467,34,2
24.52,47.67,467,33,2
24.52,47.87,470,36,2
24.49,47.82,468,30,2
24.56,47.59,468,35,2
24.47,47.6,468,27,1
24.53,47.38,468,36,1
24.52,47.31,467,38,1
24.55,47.35,467,32,1
24.52,47.14,468,30,2
24.5,46.72,464,34,1
24.5,46.56,469,35,1
24.53,46.33,466,27,2
24.53,46.17,465,33,2
24.53,45.99,464,27,2
24.5,45.85,462,29,1
24.56,45.47,460,26,1
24.49,45.49,462,29,1
24.49,45.37,456,28,1
24.47,45.4,457,25,1
24.5,45.27,456,29,2
24.5,45.33,457,24,1
24.46,45.5,457,24,2
24.5,45.57,453,26,1
24.49,45.74,450,24,1
24.46,46.08,454,29,1
24.52,46.21,459,26,1
24.49,46.55,454,22,2
24.59,46.58,458,23,1
24.5,46.79,454,22,2
24.47,47.06,452,21,1
24.49,47.28,455,23,1
24.52,47.61,458,37,3
24.49,48.31,465,63,3
24.49,49.01,469,71,3
24.46,49.5,471,82,3
24.49,49.7,472,80,3
24.52,49.73,471,92,3
24.52,49.74,476,98,3
24.55,49.71,480,93,3
24.5,49.71,482,93,3
24.56,49.78,487,91,3
24.62,49.63,494,85,3
24.56,49.82,502,104,3
24.56,50.03,521,100,3
24.53,50.78,541,106,5
24.6,50.92,559,106,4
24.57,50.75,559,96,4
24.55,51.09,566,96,6
24.59,51.07,569,101,9
24.57,51.54,571,106,10
24.6,51.42,571,105,13
24.63,51.69,571,114,20
24.56,51.91,579,116,18
24.57,51.81,584,106,19
24.62,51.61,584,113,16
24.6,51.94,582,111,14
24.6,51.98,594,126,13
24.62,51.97,603,117,10
24.56,51.76,606,112,10
24.64,51.51,597,111,9
24.59,51.54,591,104,5
24.52,51.52,578,93,8
24.6,51.37,577,87,4
24.59,51.4,578,87,4
24.64,51.31,578,85,3
24.6,51.55,572,79,3
24.64,51.62,584,84,4
24.62,51.78,590,81,3
24.63,51.72,591,79,3
24.66,51.68,582,80,5
24.71,51.96,584,86,3
24.64,52.17,604,88,2
24.6,52.29,595,77,3
24.62,52.22,578,76,2
24.59,52.22,573,77,3
24.52,52.43,555,74,3
24.57,52.32,540,63,3
24.56,52.27,528,66,3
24.55,52.23,518,70,3
24.56,52.3,504,61,2
24.5,52.5,493,63,3
24.55,52.34,491,60,2
24.49,52.35,483,52,2
24.53,52.16,484,56,2
24.47,52.36,478,52,2
24.5,52.26,467,54,3
24.53,52.28,460,51,2
24.6,52.1,459,52,2
24.55,52.5,471,56,2
24.6,52.41,484,59,2
24.57,52.48,498,70,2
24.57,52.78,508,63,2
24.52,52.96,521,65,2
24.52,53.02,529,74,3
24.56,53.02,539,72,2
24.59,53.23,552,77,2
24.55,53.41,560,84,3
24.57,53.55,565,83,3
24.52,53.84,572,86,2
24.52,54.0,577,100,3
24.46,54.23,574,94,3
24.49,54.32,577,89,3
24.57,54.06,576,100,3
24.69,54.33,583,99,19
24.67,53.67,606,103,7
24.69,54.05,614,103,5
24.67,54.39,617,102,4
24.73,55.57,626,104,4
24.7,57.65,663,98,4
24.97,56.95,676,117,5
24.76,58.59,721,120,4
24.86,58.44,735,114,3
24.76,58.82,738,115,3
24.86,58.44,739,111,3
24.9,58.56,742,119,4
24.81,58.36,742,126,4
24.81,58.78,744,118,4
24.87,58.87,728,121,3
24.73,59.32,713,107,4
24.81,59.22,711,122,4
24.77,59.58,704,116,4
24.64,59.86,694,110,3
24.74,59.61,690,104,4
24.81,59.37,691,116,4
24.77,59.55,691,108,4
24.73,59.67,685,111,3
24.73,58.73,683,123,4
24.74,59.24,685,108,4
24.76,59.17,678,102,4
24.5,59.96,677,105,4
24.64,59.65,668,105,4
24.81,59.16,665,107,4
24.73,59.64,666,101,4
24.7,59.8,647,94,4
24.6,59.98,660,90,4
24.79,59.44,661,90,5
24.77,59.54,667,101,4
24.73,59.39,662,110,4
24.74,59.46,664,113,4
24.7,59.6,667,113,4
24.84,59.19,659,114,4
25.04,58.81,700,124,4
24.76,59.37,725,113,3
24.77,59.33,737,117,4
24.74,59.02,729,157,3
24.9,58.57,730,177,4
24.97,57.95,731,158,3
24.84,58.32,739,149,4
24.9,57.93,761,140,4
24.86,57.79,744,137,5
24.76,57.86,722,137,4
24.83,57.51,730,141,3
24.83,57.17,716,141,3
24.76,57.42,722,141,2
24.71,57.02,706,129,3
24.64,57.04,686,125,3
24.63,57.16,685,164,2
24.66,56.97,689,154,2
24.57,57.07,697,136,2
24.74,56.48,677,134,3
24.67,56.46,668,126,2
24.55,56.73,668,133,2
24.81,55.9,671,137,2
24.8,55.92,669,128,2
24.76,56.12,679,130,2
24.86,55.61,688,157,2
24.76,55.66,679,150,2
24.77,55.5,688,147,2
24.79,55.32,681,134,3
24.8,55.28,678,124,2
24.87,54.61,667,126,2
24.64,55.13,670,175,2
24.77,54.87,664,207,1
24.79,54.73,666,167,2
24.83,54.39,666,147,2
24.69,54.65,660,123,1
24.71,54.58,663,135,2
24.69,54.51,655,117,1
24.71,54.18,665,309,2
24.81,53.86,674,230,1
24.67,53.95,684,189,1
24.7,54.16,680,223,1
24.7,54.16,697,187,1
24.6,54.09,702,154,2
24.79,53.83,705,153,1
24.76,53.59,712,136,2
24.59,53.91,694,123,2
24.49,54.0,679,122,2
24.79,53.63,703,131,2
24.69,53.46,702,122,1
24.63,53.59,701,120,1
24.56,53.78,708,121,2
24.73,52.97,717,116,1
24.56,53.33,710,117,1
24.46,53.43,701,107,1
24.44,53.6,695,103,1
24.55,53.04,695,104,1
24.59,52.96,711,301,1
24.57,52.87,732,264,1
24.43,53.13,723,215,1
24.46,53.06,729,184,2
24.63,52.67,737,163,1
24.5,52.62,691,137,1
24.4,52.74,662,196,2
24.5,52.47,643,158,1
24.37,53.03,628,141,2
24.42,53.04,628,158,1
24.36,53.4,637,162,1
24.4,53.07,634,145,1
24.39,53.46,634,147,2
24.52,52.8,649,130,1
24.25,53.07,647,122,2
24.49,52.34,638,104,2
24.37,52.57,629,91,1
24.35,52.63,648,100,2
24.19,52.96,620,95,1
24.2,53.49,660,128,1
24.29,52.75,622,90,1
24.35,52.85,597,90,1
24.29,53.02,584,79,2
24.17,53.48,575,78,2
24.15,53.73,584,78,1
24.12,54.18,602,87,1
24.3,53.6,589,77,2
23.98,54.56,606,77,2
24.02,54.7,598,75,2
24.02,54.72,574,62,2
24.01,54.75,570,66,1
24.13,54.78,567,61,2
24.08,54.97,560,55,2
24.13,54.84,552,54,2
24.12,54.96,529,41,1
24.08,55.26,533,60,2
23.99,55.66,569,69,2
24.22,55.07,569,53,1
24.25,54.84,527,50,2
24.17,55.1,510,37,2
24.02,55.51,502,131,1
24.16,55.0,498,93,1
24.06,55.37,503,67,2
24.02,55.65,494,54,1
24.16,55.39,495,57,2
24.11,55.31,501,49,1
24.12,55.36,496,44,1
24.03,55.98,488,37,1
24.01,56.06,490,32,2
24.11,55.45,493,32,2
23.91,56.29,521,38,2
24.02,56.13,514,44,1
24.02,56.13,496,30,2
24.15,56.2,516,36,1
24.11,56.18,499,34,2
24.11,56.36,495,30,1
24.19,56.31,490,30,2
24.19,56.39,500,32,1
24.11,56.53,498,25,2
24.25,56.05,492,32,1
24.25,55.62,486,32,1
24.3,55.58,493,26,1
24.16,56.09,528,28,1
24.23,55.78,531,26,1
24.35,55.25,495,24,2
24.19,55.53,482,20,2
24.17,55.61,481,20,2
24.22,55.56,509,20,2
24.3,55.43,544,25,1
24.27,55.53,497,20,2
24.17,55.53,486,20,1
24.09,54.1,472,21,2
24.01,53.18,461,21,2
23.86,52.46,452,20,2
23.95,52.61,448,20,2
23.86,51.95,442,22,2
23.95,51.63,438,23,2
23.85,51.77,431,21,2
24.08,51.68,433,23,2
23.96,51.28,434,21,1
23.91,50.88,434,27,2
24.05,51.04,438,24,1
23.99,50.89,440,23,1
23.99,50.81,447,20,1
24.02,50.74,450,20,2
24.03,50.89,450,20,1
24.06,50.65,451,21,2
24.09,50.52,454,21,2
24.3,50.19,453,26,3
24.19,50.34,466,31,4
24.29,50.02,471,37,3
24.79,49.07,486,35,3
24.6,50.19,531,60,4
24.43,50.56,535,84,2
24.49,50.08,531,65,4
24.44,50.15,526,71,3
24.35,50.43,521,67,4
24.36,50.29,517,57,2
24.43,49.99,511,53,3
24.42,49.7,511,54,2
24.43,49.97,509,50,2
24.47,49.51,508,67,5
24.5,49.74,506,80,8
24.57,49.87,499,81,11
24.62,50.24,497,108,11
24.66,50.33,497,141,10
24.62,50.26,493,136,9
24.64,50.27,490,143,7
24.66,50.14,488,109,7
24.62,50.26,482,108,6
24.64,49.89,479,106,5
24.62,49.39,483,100,6
24.66,49.31,481,92,5
24.59,49.32,475,86,4
24.62,48.51,473,84,4
24.63,48.83,476,99,4
24.66,48.63,468,92,4
24.73,47.93,463,90,2
24.76,47.74,458,82,4
24.79,47.37,456,82,3
24.86,46.44,457,100,3
24.83,47.52,447,79,1
24.86,47.11,452,75,2
24.95,46.44,467,42,3
24.98,45.56,469,73,3
24.86,46.84,467,79,2
24.84,47.0,466,79,2
24.87,46.94,461,82,3
24.84,46.73,456,87,2
24.89,46.0,444,87,1
24.94,45.55,444,90,2
24.91,45.83,441,71,1
24.93,46.26,431,72,1
24.91,45.16,423,53,1
24.97,45.06,420,68,2
25.04,44.97,421,60,2
25.1,42.85,420,54,1
25.14,42.22,420,35,1
25.14,42.04,417,31,1
25.17,41.6,419,20,2
25.26,40.97,417,20,1
25.28,40.54,415,20,1
25.31,40.46,410,20,1
25.37,40.25,411,20,1
25.41,40.06,407,20,1
25.38,40.04,406,20,1
25.65,40.17,429,30,1
25.57,40.0,444,22,3
25.74,39.69,441,24,1
25.64,40.08,451,28,1
25.78,40.41,475,34,1
25.72,40.89,508,47,3
25.77,41.07,515,69,3
25.8,41.09,516,61,1
25.87,41.48,529,69,1
25.92,42.11,551,95,2
25.95,42.92,583,104,1
26.07,43.46,616,97,2
26.02,43.65,639,96,2
26.04,43.61,654,96,4
26.01,43.76,644,97,4
25.96,43.44,629,97,3
25.92,43.38,623,95,2
25.92,43.43,617,82,3
25.88,43.28,606,78,3
25.83,43.64,601,80,2
25.78,43.83,593,78,2
25.7,43.95,589,83,3
25.62,44.25,581,78,2
25.65,44.28,568,79,2
25.67,44.17,557,73,2
25.58,44.52,547,72,1
25.55,44.57,538,80,2
25.52,44.75,526,87,1
25.41,45.11,515,90,1
25.26,45.52,507,110,1
25.27,45.48,500,98,2
25.28,45.46,491,103,2
25.2,45.43,495,98,2
25.14,45.64,487,105,2
25.16,46.14,490,125,6
25.14,46.3,495,130,14
25.17,46.36,497,113,18
25.07,46.54,506,112,14
25.11,46.36,511,95,11
25.0,46.48,516,87,8
24.98,46.36,518,94,7
25.03,46.24,513,99,6
24.9,46.56,514,93,5
25.16,46.52,521,106,7
25.17,46.99,549,119,5
25.18,49.38,572,155,4
25.31,49.75,609,242,4
25.16,49.55,637,244,4
25.04,50.81,645,233,3
25.11,50.53,654,206,3
25.13,50.59,656,210,3
25.24,50.38,649,173,3
25.16,50.51,637,152,3
25.06,50.93,642,156,3
25.11,51.5,640,156,2
24.95,51.73,628,141,2
24.9,51.87,624,145,2
24.97,51.9,615,130,2
24.93,51.97,616,130,2
25.04,51.64,614,129,2
24.91,52.0,619,128,3
24.95,51.88,623,124,2
25.03,51.96,622,127,3
24.89,52.26,626,125,2
25.03,51.89,622,120,2
24.84,52.4,643,116,1
24.93,52.03,631,114,2
24.93,52.16,633,114,3
24.95,51.94,630,113,2
24.86,52.13,626,112,2
24.98,51.71,621,111,1
24.84,52.07,623,114,1
24.9,52.06,620,110,1
24.79,52.44,622,113,3
25.1,51.64,627,111,2
24.95,52.45,647,115,2
25.13,52.28,671,118,1
25.06,52.42,684,114,2
25.06,52.31,690,117,1
25.09,52.15,685,118,2
25.01,52.42,686,114,1
24.91,52.4,683,116,1
24.98,52.32,679,120,1
25.04,52.27,675,115,1
25.01,52.28,681,112,3
25.06,51.95,685,111,1
24.95,52.4,683,118,2
24.83,52.87,679,105,2
24.93,52.5,679,112,2
24.94,52.39,664,111,1
24.94,52.32,664,105,2
25.09,51.98,662,112,2
24.98,52.32,662,104,2
25.0,52.24,665,102,2
24.94,52.49,667,108,2
24.97,52.38,663,111,1
24.9,52.51,660,112,2
24.94,52.38,650,113,2
24.87,52.63,652,110,2
24.93,52.89,654,108,1
24.9,52.63,654,110,4
24.84,52.92,642,114,3
24.89,52.76,638,105,3
24.79,53.2,640,113,3
24.81,53.09,638,116,2
24.63,53.92,638,109,2
24.71,53.67,643,112,3
24.71,53.43,647,112,2
24.7,53.37,641,115,2
24.69,53.51,638,121,2
24.81,53.51,633,125,2
24.76,53.66,631,120,2
24.69,53.7,627,118,2
24.74,53.54,633,116,2
24.76,53.39,632,120,2
24.71,53.61,632,119,2
24.74,53.62,627,112,1
24.77,53.57,626,117,2
24.67,53.8,623,122,2
24.67,53.96,625,123,2
24.71,53.75,622,118,1
24.63,54.14,626,125,2
24.64,54.07,623,121,2
24.67,53.85,624,150,2
24.53,54.32,626,183,2
24.6,54.11,622,160,2
24.6,54.21,623,152,1
24.62,54.25,614,137,2
24.57,55.37,615,137,2
24.83,53.85,616,134,3
24.71,54.12,612,126,1
24.64,54.44,622,127,2
24.6,54.72,619,121,2
24.69,54.64,624,129,2
24.63,54.84,626,128,1
24.62,54.83,627,127,2
24.63,54.96,624,127,1
24.4,55.68,623,125,2
24.49,55.72,622,177,1
24.67,55.19,619,167,2
24.59,55.52,623,164,1
24.59,55.79,620,151,2
24.43,56.03,620,145,1
24.57,55.69,621,139,1
24.57,55.67,614,142,1
24.47,56.17,617,314,2
24.44,56.06,622,237,2
24.6,55.74,631,190,2
24.67,55.48,628,169,2
24.62,55.73,631,163,2
24.73,55.27,640,379,2
24.8,55.08,641,308,1
24.76,54.85,634,292,2
24.8,54.94,616,247,2
24.67,55.48,598,212,1
24.71,55.14,588,184,1
24.5,55.86,586,170,2
24.42,56.14,582,259,2
24.37,56.04,587,212,2
24.46,56.05,587,197,2
24.59,55.65,590,175,2
24.46,55.86,589,174,2
24.57,55.52,596,176,1
24.55,55.86,596,162,1
24.69,55.33,595,159,1
24.39,56.2,591,148,2
24.67,55.32,593,146,2
24.55,55.92,594,146,2
24.52,56.0,595,137,2
24.59,55.87,603,133,2
24.59,55.79,608,285,2
24.64,55.69,604,240,2
24.63,55.57,602,211,2
24.7,55.38,605,173,2
24.7,55.53,606,155,2
24.76,55.28,606,144,2
24.62,55.77,611,141,3
24.74,55.46,619,142,2
24.63,55.86,634,140,2
24.69,55.83,634,194,2
24.67,55.83,629,195,2
24.71,55.79,625,158,2
24.44,56.66,624,159,2
24.67,56.34,639,153,2
24.62,56.49,637,139,2
24.64,56.54,636,147,3
24.5,56.87,636,149,2
24.57,56.46,640,148,2
24.69,56.36,626,138,2
24.73,56.06,626,126,3
24.81,55.92,638,137,3
24.67,56.07,630,132,2
24.62,56.44,623,129,2
24.63,56.17,628,123,2
24.56,56.45,622,115,2
24.66,56.33,616,112,2
24.52,55.81,624,112,3
24.76,54.35,623,116,2
24.7,54.21,648,108,1
24.69,53.71,658,106,3
24.81,53.61,671,132,3
24.79,53.11,658,121,2
24.87,53.74,665,114,7
24.9,53.65,747,124,6
24.81,53.28,801,116,5
24.89,52.82,800,127,6
24.86,52.66,768,131,5
25.01,52.69,782,139,6
24.79,52.5,761,130,5
24.66,52.21,702,115,7
24.66,51.93,651,109,7
24.7,51.51,613,98,4
24.64,51.49,584,97,4
24.69,51.49,572,97,7
24.66,51.42,560,124,9
24.66,51.58,559,138,9
24.64,51.62,556,146,6
24.73,51.36,552,141,7
24.63,51.71,555,160,4
24.69,51.92,560,164,5
24.62,52.2,571,168,5
24.66,52.08,580,164,4
24.73,51.6,583,157,3
24.7,51.52,580,152,3
24.76,51.21,581,141,2
24.74,50.96,578,129,4
24.74,50.78,576,120,2
24.79,50.5,575,119,2
24.69,50.59,577,120,2
24.77,50.28,580,119,2
24.77,50.67,579,116,3
24.74,50.21,576,114,4
24.77,50.2,573,112,2
24.76,50.41,569,108,2
24.81,50.53,566,104,2
24.81,50.88,566,107,3
24.67,51.37,561,104,3
24.71,52.37,556,97,3
24.7,52.03,553,94,2
24.67,51.88,543,90,3
24.67,51.91,533,83,4
24.66,52.21,521,82,4
24.67,52.13,515,90,2
24.57,52.28,512,89,4
24.56,52.4,511,93,4
24.6,52.65,513,93,2
24.56,53.33,518,97,3
24.56,53.15,521,91,3
24.59,53.14,523,89,3
24.6,53.69,529,92,2
24.63,54.0,535,96,2
24.67,53.89,541,92,3
24.63,54.04,544,97,3
24.77,53.67,551,137,5
24.87,54.13,586,125,4
24.76,54.41,599,112,2
24.79,54.51,585,106,3
24.79,54.57,585,118,5
24.81,54.47,585,108,4
24.71,54.69,580,112,2
24.8,54.17,559,107,2
24.71,53.93,549,105,2
24.76,53.73,539,104,2
24.76,53.66,526,107,3
24.73,53.44,513,104,2
24.73,53.35,505,92,3
24.71,53.35,497,92,2
24.74,53.17,488,92,2
24.73,53.18,481,85,2
24.73,53.11,469,85,2
24.8,52.93,462,87,2
24.74,52.96,455,86,2
24.74,52.84,453,87,2
24.74,52.78,450,86,2
24.74,52.73,451,85,2
24.73,52.93,446,80,2
24.77,52.88,447,84,1
24.77,52.85,441,79,1
24.73,52.98,438,78,1
24.74,53.08,437,79,2
24.87,52.91,437,103,2
24.97,52.77,459,88,2
24.93,52.96,510,118,2
24.97,53.07,513,121,2
24.95,53.25,514,112,3
24.93,53.28,513,106,2
24.93,53.31,512,106,2
24.97,53.53,509,102,2
24.94,53.62,501,103,2
24.93,53.67,495,94,2
24.93,53.76,488,99,2
24.95,53.79,478,96,1
